Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Year,Month,Day,SMA_3,Prev_Close,Daily_Return,High_Low_Spread
2024-06-17,177.919998,188.809998,177.0,187.440002,187.440002,109786100,TSLA,2024,6,17,182.63999933333335,178.009995,5.297459280306136,11.809998000000007
2024-06-18,186.559998,187.199997,182.369995,184.860001,184.860001,68982300,TSLA,2024,6,18,183.43666599999997,187.440002,-1.3764409797648112,4.8300020000000075
2024-06-20,184.679993,185.210007,179.660004,181.570007,181.570007,55893100,TSLA,2024,6,20,184.62333666666666,184.860001,-1.7797219421198676,5.550003000000004
2024-06-21,182.300003,183.949997,180.690002,183.009995,183.009995,63029500,TSLA,2024,6,21,183.14666766666667,181.570007,0.7930759180947763,3.2599950000000035
2024-06-24,184.970001,188.800003,182.550003,182.580002,182.580002,61992100,TSLA,2024,6,24,182.38666800000001,183.009995,-0.2349560197518152,6.25
2024-06-25,184.399994,187.970001,182.009995,187.350006,187.350006,63678300,TSLA,2024,6,25,184.31333433333336,182.580002,2.612555563451029,5.960005999999993
2024-06-26,186.539993,197.759995,186.360001,196.369995,196.369995,95737100,TSLA,2024,6,26,188.76666766666668,187.350006,4.81451225574019,11.399993999999992
2024-06-27,195.169998,198.720001,194.050003,197.419998,197.419998,72746500,TSLA,2024,6,27,193.713333,196.369995,0.5347064351659244,4.6699979999999925
2024-06-28,199.550003,203.199997,195.259995,197.880005,197.880005,95438100,TSLA,2024,6,28,197.22333266666666,197.419998,0.2330093225915334,7.940001999999993
2024-07-01,201.020004,213.229996,200.850006,209.860001,209.860001,135691400,TSLA,2024,7,1,201.72000133333336,197.880005,6.054172072615422,12.379989999999992
